	MuonType	wheel	sector	station	hits	tdcs	lateralities	Q	phi	phib	bX	Chi2	x	tanPsi	t0	id
13311	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 30, 30, 31, 30]	[724.0, 626.0, 740.0, 614.0, 685.0, 585.0, 828.0, 756.0]	[1, 1, 1, 1, 0, 1, 1, 1]	Q8	-4666.0	-267.0	0.0	272895.0	3192.0	168.0	510.0	73944-12
13312	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 31, 30, 31, 30]	[724.0, 626.0, 740.0, 614.0, 822.0, 585.0, 828.0, 756.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	-4648.0	-257.0	0.0	347374.0	3262.0	162.0	496.0	73944-13
13313	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 30, 31, 31, 30]	[724.0, 626.0, 740.0, 614.0, 685.0, 565.0, 828.0, 756.0]	[0, 0, 0, 0, 0, 0, 0, 0]	Q8	-4417.0	-107.0	0.0	2213517.0	4168.0	86.0	508.0	73944-14
13314	[Bayes]	-1	 9	2 	[30, 30, 30, 30, -1, -1, -1, -1]	[724.0, 626.0, 740.0, 614.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 0, -1, 0, 0, 0]	Q3	-4332.0	-595.0	0.0	539220.0	4897.0	335.0	503.0	73944-15
13315	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 30, 30, 30, 31]	[724.0, 626.0, 740.0, 614.0, 685.0, 585.0, 669.0, 555.0]	[0, 0, 0, 0, 1, 0, 1, 1]	Q8	-4394.0	-94.0	0.0	8365.0	4255.0	80.0	490.0	73944-16
13316	[Bayes]	-1	 9	2 	[30, 30, 30, 30, -1, -1, -1, -1]	[724.0, 626.0, 740.0, 614.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 0, -1, 0, 0, 0]	Q3	-4332.0	-595.0	0.0	539220.0	4897.0	335.0	503.0	73944-17
13317	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 30, 31, 31, 31]	[724.0, 626.0, 740.0, 614.0, 685.0, 565.0, 828.0, 555.0]	[0, 0, 0, 0, 0, 0, 0, 0]	Q8	-4356.0	-58.0	0.0	1565634.0	4401.0	62.0	502.0	73944-18
13318	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 31, 31, 31, 31]	[724.0, 626.0, 740.0, 614.0, 822.0, 565.0, 828.0, 555.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	-4206.0	30.0	0.0	3427.0	4989.0	18.0	492.0	73944-19
13319	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-20
13320	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-21
13321	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-22
13322	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-23
13323	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-24
13324	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-25
13325	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-26
13326	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-27
13327	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-28
13328	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-29
13329	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-30
13330	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-31
13331	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-32
13332	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-33
13333	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-34
13334	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-35
13335	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-36
13336	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-37
13337	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-38
13338	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-39
13339	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-40
13340	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-41
13341	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-42
13342	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-43
13343	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-44
13344	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-45
13345	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-46
13346	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-47
13347	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-48
13348	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-49
13349	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-50
13350	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 730.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3199.0	-197.0	0.0	660972.0	119172.0	121.0	494.0	73944-51
13351	[Bayes]	 1	 3	4 	[20, 20, 20, 20, -1, -1, -1, -1]	[739.0, 680.0, 675.0, 747.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, -1, 0, 0, 0]	Q3	-17545.0	-4.0	0.0	66.0	-65082.0	-137.0	500.0	73944-52
13352	[Bayes]	 2	 0	3 	[-1, -1, 65, 65, 66, 66, 66, 67]	[-1.0, -1.0, 689.0, 807.0, 635.0, 860.0, 546.0, 864.0]	[0, 0, 1, 1, 1, 1, 0, 1]	Q4	-22661.0	-253.0	0.0	3040789.0	132376.0	-305.0	495.0	73944-53
13353	[Bayes]	-2	 5	1 	[-1, -1, -1, -1, 31, 32, 32, 32]	[-1.0, -1.0, -1.0, -1.0, 910.0, 617.0, 807.0, 834.0]	[0, 0, 0, 0, 0, 0, 0, 1]	Q3	20874.0	1084.0	1.0	0.0	32053.0	-823.0	528.0	73944-54
13354	[Bayes]	-2	 5	1 	[29, 30, 30, 30, -1, -1, -1, -1]	[914.0, 624.0, 808.0, 843.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 1, -1, 0, 0, 0]	Q3	18816.0	1147.0	1.0	0.0	21542.0	-848.0	530.0	73944-55
13355	[Bayes]	-1	 9	2 	[30, 30, 30, 30, 30, 31, 30, 30]	[724.0, 626.0, 740.0, 614.0, 685.0, 565.0, 669.0, 756.0]	[0, 0, 0, 0, 1, 1, 1, 0]	Q8	-4618.0	-239.0	1.0	97053.0	3377.0	153.0	524.0	73944-56
13356	[Bayes]	 0	 4	1 	[6, 7, 6, 6, -1, -1, -1, -1]	[863.0, 563.0, 720.0, 600.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 0, 0, -1, 0, 0, 0]	Q3	-11968.0	-1533.0	1.0	1.0	-77537.0	1115.0	523.0	73944-57
13357	[Bayes]	 1	 0	2 	[-1, -1, -1, -1, 42, 43, 43, 43]	[-1.0, -1.0, -1.0, -1.0, 756.0, 575.0, 874.0, 650.0]	[0, 0, 0, 0, 1, 0, 0, 1]	Q3	-19305.0	-458.0	1.0	380.0	56392.0	-389.0	520.0	73944-58
13358	[Bayes]	 1	 3	4 	[20, 20, 20, 20, 20, 21, 21, 21]	[739.0, 680.0, 675.0, 747.0, 850.0, 506.0, 859.0, 564.0]	[0, 1, 0, 1, 0, 1, 0, 0]	Q8	-17429.0	97.0	1.0	2258663.0	-64154.0	-86.0	520.0	73944-59
13359	[Bayes]	-1	 0	1 	[-1, -1, -1, -1, 40, 41, -1, 41]	[-1.0, -1.0, -1.0, -1.0, 750.0, 599.0, -1.0, 770.0]	[0, 0, 0, 0, 1, 1, 0, 1]	Q1	31637.0	561.0	2.0	0.0	69895.0	-566.0	548.0	73944-60
13360	[Bayes]	 0	 4	1 	[6, 7, 6, 6, 1, 1, 1, 1]	[863.0, 794.0, 720.0, 600.0, 634.0, 623.0, 657.0, 814.0]	[1, 1, 0, 1, 1, 1, 0, 0]	Q8	-14500.0	-1260.0	2.0	1942784.0	-87027.0	888.0	552.0	73944-61
13361	[Bayes]	 1	 0	2 	[41, 42, 41, 42, 42, 43, 43, 43]	[605.0, 716.0, 796.0, 541.0, 756.0, 575.0, 874.0, 650.0]	[0, 0, 1, 1, 1, 0, 0, 1]	Q8	-18236.0	-694.0	2.0	0.0	50378.0	-518.0	551.0	73944-62
13362	[Bayes]	 1	 3	4 	[20, 20, 20, 20, -1, -1, -1, -1]	[739.0, 680.0, 675.0, 747.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 1, 1, -1, 0, 0, 0]	Q3	-17602.0	-9.0	2.0	2384713.0	-64763.0	-140.0	557.0	73944-63
13363	[Bayes]	 2	 0	4 	[54, 55, 54, 55, 53, 53, 53, 53]	[599.0, 815.0, 654.0, 763.0, 760.0, 710.0, 710.0, 758.0]	[0, 1, 0, 1, 1, 0, 1, 0]	Q8	-21991.0	368.0	2.0	39924.0	27442.0	12.0	543.0	73944-64
13364	[Bayes]	-1	 9	1 	[-1, -1, -1, -1, 11, 11, 11, 11]	[-1.0, -1.0, -1.0, -1.0, 645.0, 745.0, 644.0, 749.0]	[0, 0, 0, 0, 0, 1, 1, 0]	Q3	-4928.0	-1150.0	3.0	0.0	-55767.0	683.0	583.0	73944-65
13365	[Bayes]	-1	 3	2 	[-1, -1, -1, -1, -1, 44, 44, 44]	[-1.0, -1.0, -1.0, -1.0, -1.0, 832.0, 667.0, 937.0]	[0, 0, 0, 0, 0, 1, 1, 1]	Q1	9764.0	289.0	3.0	0.0	60547.0	-219.0	582.0	73944-66
13366	[Bayes]	 0	 4	1 	[6, 7, 6, 6, 1, 1, 1, 1]	[863.0, 563.0, 720.0, 600.0, 634.0, 623.0, 657.0, 814.0]	[1, 1, 0, 0, 1, 0, 1, 1]	Q8	-14661.0	-1234.0	3.0	0.0	-87567.0	867.0	583.0	73944-67
13367	[Bayes]	 0	 4	1 	[-1, -1, -1, -1, 1, 1, 1, 1]	[-1.0, -1.0, -1.0, -1.0, 634.0, 813.0, 657.0, 814.0]	[0, 0, 0, 0, 0, 1, 0, 0]	Q3	-17127.0	-959.0	3.0	2383988.0	-97346.0	683.0	573.0	73944-68
13368	[Bayes]	 1	 0	1 	[40, 41, 41, 41, 44, 44, 44, 45]	[786.0, 533.0, 783.0, 753.0, 854.0, 683.0, 625.0, 896.0]	[0, 1, 0, 1, 1, 1, 1, 0]	Q8	-11346.0	-826.0	3.0	1159270.0	76557.0	-534.0	578.0	73944-69
13369	[Bayes]	-1	 0	1 	[37, 38, 38, 38, 40, 41, -1, 41]	[799.0, 568.0, 813.0, 814.0, 750.0, 599.0, -1.0, 770.0]	[0, 0, 0, 1, 1, 1, 0, 1]	Q7	30253.0	711.0	4.0	1164232.0	62211.0	-653.0	595.0	73944-70
13370	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-71
13371	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-72
13372	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-73
13373	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-74
13374	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-75
13375	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-76
13376	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-77
13377	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-78
13378	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-79
13379	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-80
13380	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-81
13381	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-82
13382	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-83
13383	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-84
13384	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-85
13385	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-86
13386	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-87
13387	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-88
13388	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-89
13389	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-90
13390	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-91
13391	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-92
13392	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-93
13393	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-94
13394	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-95
13395	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-96
13396	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-97
13397	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-98
13398	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-99
13399	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-100
13400	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-101
13401	[Bayes]	-1	 9	4 	[58, 59, 58, 58, 58, 58, 58, 59]	[847.0, 563.0, 761.0, 758.0, 655.0, 527.0, 629.0, 611.0]	[0, 1, 0, 0, 1, 1, 1, 1]	Q8	-3058.0	-185.0	5.0	953947.0	119951.0	114.0	621.0	73944-102
