
Inspecting Event Number 12006 
        Wh   Se   St  | w1 w2 w3 w4 w5 w6 w7 w8 |  tdc1  tdc2  tdc3  tdc4  tdc5  tdc6  tdc7  tdc8 | lat1 lat2 lat3 lat4 lat5 lat6 lat7 lat8 | Q     phi  phib  bX      Chi2         x tanPsi     t0 
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 -1 -1 -1 -1 |   621   784   824   801    -1    -1    -1    -1 |   1    0    0    0   -1    0    0    0 | Q3   5135    -8  -2   2481395     67034     35    445
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 -1 -1 -1 -1 |   875   784   594   606    -1    -1    -1    -1 |   0    0    1    0   -1    0    0    0 | Q3   5200  -809  -2         0     66685   -371    450
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 -1 -1 -1 -1 |   875   541   594   801    -1    -1    -1    -1 |   0    0    1    0   -1    0    0    0 | Q3   5079   938  -2         0     67344    542    438
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 -1 -1 -1 -1 |   621   784   824   801    -1    -1    -1    -1 |   1    0    0    0   -1    0    0    0 | Q3   5135    -8  -2   2481395     67034     35    445
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 18 18 18 18 |   695   673   740   627   662   562   574   643 |   0    1    0    1    0    1    0    1 | Q8 -10743  -177  -1    234821    -73012    170    473
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 18 19 18 18 |   695   673   740   627   662   750   574   643 |   0    1    0    1    0    0    0    1 | Q8 -10685  -134  -1    395289    -72733    148    474
[Bayes]: Wh 2 Se 4 St3 | -1 -1 -1 -1 34 35 34 35 |    -1    -1    -1    -1   760   593   734   664 |   0    0    0    0    1    0    1    0 | Q3   5082   127  -1     14872     -2379    101    481
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   784   594   606   570   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5183    27  -1    152723     66317     53    476
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 -1 -1 -1 -1 |   621   784   594   606    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3   5148  -400  -1    308660     66963   -157    476
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   784   594   606   570   809   598   780 |   0    0    1    0    0    1    0    1 | Q8   5178    33  -1    185612     66340     55    480
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   541   594   801   570   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5177    39  -1    206334     66349     58    470
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   541   594   801   570   809   598   780 |   0    0    1    0    0    1    0    1 | Q8   5169    47  -1    243384     66389     62    477
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 64 64 64 64 |   621   784   824   801   570   809   598   780 |   1    0    0    0    0    1    0    1 | Q8   5169    43  -1    537640     66392     60    474
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   541   594   606   758   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5176    75  -1    435357     66354     77    469
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   541   594   606   758   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5159    94  -1    463905     66447     86    486
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 -1 -1 -1 -1 |   621   784   594   606    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3   5148  -400  -1    308660     66963   -157    476
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 64 64 64 64 |   621   541   824   606   758   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5140   108  -1    585602     66551     92    467
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 64 64 64 64 |   621   784   824   606   758   809   598   780 |   1    0    0    0    0    1    0    1 | Q8   5166    82  -1    747098     66410     80    484
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 64 64 64 64 |   621   541   824   801   758   809   598   780 |   1    0    0    0    0    1    0    1 | Q8   5160    92  -1    733972     66440     85    482
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 -1 -1 -1 -1 |   695   673   740   627    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -10515   -29   0         7    -70983     95    501
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 -1 -1 -1 -1 |   695   673   740   627    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -10515   -29   0         7    -70983     95    501
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 18 18 18 19 |   695   673   740   627   662   562   574   798 |   0    1    0    1    0    1    0    1 | Q8 -10237   210   0     48005    -70606    -25    502
[Bayes]: Wh-2 Se10 St3 | -1 -1 -1 -1 18 18 18 19 |    -1    -1    -1    -1   662   562   574   798 |   0    0    0    0    0    1    0    1 | Q3 -10704  1914   0   6255391    -73782  -1145    511
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 -1 -1 -1 -1 |   695   673   740   627    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -10515   -29   0         7    -70983     95    501
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 18 19 18 19 |   695   673   740   627   662   750   574   798 |   0    1    0    1    0    1    0    1 | Q8 -10246   205   0     32953    -70648    -22    501
[Bayes]: Wh-2 Se10 St3 | 19 19 19 19 -1 -1 -1 -1 |   695   673   740   627    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -10515   -29   0         7    -70983     95    501
[Bayes]: Wh-2 Se10 St4 | 11 11 11 11 10 11 10 11 |   719   646   757   596   670   736   621   778 |   0    1    0    1    1    0    1    0 | Q8 -10800   -12   0       348    -53860     89    496
[Bayes]: Wh-2 Se10 St4 | -1 -1 -1 -1 10 11 10 11 |    -1    -1    -1    -1   670   736   621   778 |   0    0    0    0    1    0    1    0 | Q3 -10812   -24   0       360    -54902     95    496
[Bayes]: Wh-2 Se10 St4 | 11 11 11 11 -1 -1 -1 -1 |   719   646   757   596    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -10787   -18   0      1057    -52817     92    496
[Bayes]: Wh-1 Se10 St1 |  8  8  8  8  7  7  7  7 |   544   817   594   772   613   746   657   697 |   0    1    0    1    0    1    0    1 | Q8  -9510   -66   0       367    -70477    105    498
[Bayes]: Wh-1 Se10 St1 | -1 -1 -1 -1  7  7  7  7 |    -1    -1    -1    -1   613   746   657   697 |   0    0    0    0    0    1    0    1 | Q3  -9617   -48   0       184    -71716     97    496
[Bayes]: Wh-1 Se10 St1 |  8  8  8  8 -1 -1 -1 -1 |   544   817   594   772    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3  -9391   -55   0       183    -69239     99    499
[Bayes]: Wh-1 Se10 St2 | 24 25 24 25 -1 -1 -1 -1 |   824   574   775   630    -1    -1    -1    -1 |   1    0    1    0    0    0    0    0 | Q3 -10051   -66   0       360    -17065    109    493
[Bayes]: Wh 1 Se 4 St1 | 30 30 30 30 30 31 30 31 |   560   813   592   782   555   851   532   878 |   0    1    0    1    0    0    0    0 | Q8   4113    64   0       245     25615     63    501
[Bayes]: Wh 1 Se 4 St1 | 30 30 30 30 -1 -1 -1 -1 |   560   813   592   782    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3   3998    71   0         7     26350     66    500
[Bayes]: Wh 2 Se 4 St3 | 35 35 35 35 34 35 34 35 |   799   578   832   553   760   593   734   664 |   0    1    0    0    1    0    1    0 | Q8   5062    17   0      9583     -1828     47    495
[Bayes]: Wh 2 Se 4 St3 | 35 35 35 35 -1 -1 -1 -1 |   799   578   832   553    -1    -1    -1    -1 |   0    1    0    0   -1    0    0    0 | Q3   5039    45   0       470     -1278     60    504
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 -1 -1 -1 -1 |   621   784   824   606    -1    -1    -1    -1 |   1    0    0    0   -1    0    0    0 | Q3   5055  -807   0   1308126     67474   -371    510
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   784   594   801   570   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5206     8   0       484     66185     44    500
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 -1 -1 -1 -1 |   621   784   594   801    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3   5198    12   0       735     66699     46    500
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   784   594   801   570   809   598   780 |   0    0    1    0    0    1    0    1 | Q8   5208     8   0       502     66181     44    500
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 -1 -1 -1 -1 |   875   784   594   801    -1    -1    -1    -1 |   0    0    1    0   -1    0    0    0 | Q3   5200    -9   0         0     66685     35    499
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5215    40   0         7     65670     59    502
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   784   594   606   758   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5205    45   0    353013     66189     62    500
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   784   594   606   758   809   598   780 |   0    0    1    0    0    1    0    1 | Q8   5172    82   0    534820     66372     80    495
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 -1 -1 -1 -1 |   875   541   824   606    -1    -1    -1    -1 |   0    0    0    1   -1    0    0    0 | Q3   4856  -322   0      1440     68552   -121    503
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 -1 -1 -1 -1 |   621   784   824   606    -1    -1    -1    -1 |   1    0    0    0   -1    0    0    0 | Q3   5055  -807   0   1308126     67474   -371    510
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   541   594   801   758   809   598   780 |   0    0    1    0    0    1    0    1 | Q8   5167    93   0    531015     66403     85    494
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 -1 -1 -1 -1 |   621   784   594   801    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3   5198    12   0       735     66699     46    500
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 64 64 64 64 |   875   784   594   801   758   809   598   780 |   0    0    1    0    0    1    0    1 | Q8   5193    67   0    492716     66260     73    510
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 -1 -1 -1 -1 |   875   784   594   801    -1    -1    -1    -1 |   0    0    1    0   -1    0    0    0 | Q3   5200    -9   0         0     66685     35    499
[Bayes]: Wh 2 Se 4 St4 | 62 63 63 63 64 64 64 64 |   621   784   824   801   758   809   598   780 |   1    0    0    0    0    1    0    1 | Q8   5186    66   0    743408     66299     72    499
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 -1 -1 -1 -1 |   875   541   594   606    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3   4831  1692   1   7210544     68686   1168    513
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 -1 -1 -1 -1 |   875   541   824   606    -1    -1    -1    -1 |   0    0    0    0   -1    0    0    0 | Q3   4901   180   1    319016     68307    126    515
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 -1 -1 -1 -1 |   875   541   824   801    -1    -1    -1    -1 |   0    0    0    0   -1    0    0    0 | Q3   4943   627   1   1276395     68080    358    529
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | 63 63 62 63 -1 -1 -1 -1 |   875   541   594   606    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3   4831  1692   1   7210544     68686   1168    513
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   541   594   801   758   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5235    21   1    155418     66030     50    529
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   784   594   801   758   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5229    26   1    129973     66057     53    524
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 -1 -1 -1 -1 |   875   541   824   801    -1    -1    -1    -1 |   0    0    0    0   -1    0    0    0 | Q3   4943   627   1   1276395     68080    358    529
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5260  -360   1    262335     65416   -137    526
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 -1 -1 -1 -1 |   875   784   824   606    -1    -1    -1    -1 |   0    0    0    0   -1    0    0    0 | Q3   4906  -293   2   2029995     68280   -106    562
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5306    40   4         0     65160     60    597
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5306    40   4         0     65160     60    597
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5306    40   4         0     65160     60    597
[Bayes]: Wh 2 Se 4 St4 | -1 -1 -1 -1 64 64 64 64 |    -1    -1    -1    -1   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q3   5306    40   4         0     65160     60    597
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   541   824   606   758   809   598   780 |   0    0    0    1    0    1    0    1 | Q8   4852   453   6    113334     68142    264    648
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   541   824   606   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   784   824   606   570   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   541   824   801   570   809   598   780 |   0    0    0    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   784   824   801   570   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   784   824   606   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   541   824   801   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Bayes]: Wh 2 Se 4 St4 | 63 63 63 63 64 64 64 64 |   875   784   824   801   758   809   598   780 |   0    0    0    0    0    1    0    1 | Q8   5030   458  11         0     67159    268    785
[Std  ]: Wh-2 Se10 St3 | -1 -1 -1 -1 18 18 18 18 |    -1    -1    -1    -1   662   562   574   643 |  -1   -1   -1   -1    0    1    0    1 | Q3 -10963   529  -4       352    -75044   -177    396
[Std  ]: Wh 1 Se 4 St2 | 21 22 21 21 -1 -1 -1 -1 |   605   791   565   508    -1    -1    -1    -1 |   1    0    0    1   -1   -1   -1   -1 | Q3   4433  1144  -3         0    -38381    673    424
[Std  ]: Wh 1 Se 4 St2 | 22 23 -1 23 -1 -1 22 23 |   825   528    -1   630    -1    -1   565   830 |   1    0   -1    0   -1   -1    1    0 | Q2   2834   386  -2         0    -32269    213    458
[Std  ]: Wh-2 Se10 St3 | 19 19 19 19 19 20 -1 -1 |   695   673   740   627   662   750    -1    -1 |   0    1    0    1    1    0   -1   -1 | Q4 -10514   -30   0        39    -70981     95    502
[Std  ]: Wh-2 Se10 St4 | 11 11 11 11 10 11 10 11 |   719   646   757   596   670   736   621   778 |   0    1    0    1    1    0    1    0 | Q8 -10800   -12   0      2314    -53859     89    497
[Std  ]: Wh-1 Se10 St1 |  8  8  8  8  7  7  7  7 |   544   817   594   772   613   746   657   697 |   0    1    0    1    0    1    0    1 | Q8  -9508   -67   0      1221    -70475    105    499
[Std  ]: Wh-1 Se10 St2 | 24 25 24 25 -1 -1 -1 -1 |   824   574   775   630    -1    -1    -1    -1 |   1    0    1    0   -1   -1   -1   -1 | Q3 -10049   -67   0       430    -17063    110    494
[Std  ]: Wh 1 Se 4 St1 | 30 30 30 30 30 31 30 31 |   560   813   592   782   555   851   532   878 |   0    1    0    1    1    0    1    0 | Q8   4113    64   0      1572     25616     63    503
[Std  ]: Wh 2 Se 4 St3 | 35 35 35 35 34 -1 34 35 |   799   578   832   553   760    -1   734   664 |   0    1    0    1    1   -1    1    0 | Q7   5068    22   0      1621     -1859     49    502
[Std  ]: Wh 2 Se 4 St4 | 62 63 62 63 64 64 64 64 |   621   784   594   801   570   809   598   780 |   1    0    1    0    0    1    0    1 | Q8   5206     9   0      3242     66184     44    502

Inspecting Event Number 12029 
        Wh   Se   St  | w1 w2 w3 w4 w5 w6 w7 w8 |  tdc1  tdc2  tdc3  tdc4  tdc5  tdc6  tdc7  tdc8 | lat1 lat2 lat3 lat4 lat5 lat6 lat7 lat8 | Q     phi  phib  bX      Chi2         x tanPsi     t0 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
[Bayes]: Wh 1 Se 9 St2 | 26 28 27 28 -1 -1 -1 -1 |   532   684   700   681    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3  -2198 -1560  -5   6487454    -13030   -986    380
[Bayes]: Wh-2 Se 3 St4 | 57 57 57 57 56 57 56 56 |   678   675   728   626   607   775   514   835 |   0    1    0    0    0    0    1    0 | Q8 -13020   -33  -1     27824     88799    116    483
[Bayes]: Wh-2 Se 3 St4 | 57 57 57 57 56 57 56 57 |   678   675   728   626   607   775   514   822 |   0    1    0    1    1    0    1    0 | Q8 -13009   -22  -1     11519     88856    111    484
[Bayes]: Wh-2 Se 3 St4 | -1 -1 -1 -1 56 57 56 57 |    -1    -1    -1    -1   607   775   514   822 |   0    0    0    0    1    0    1    0 | Q3 -13033   -93  -1     15541     87555    146    468
[Bayes]: Wh-1 Se 3 St2 | 22 23 22 23 -1 -1 -1 -1 |   571   778   570   834    -1    -1    -1    -1 |   1    0    1    0    0    0    0    0 | Q3 -12547    75  -1     22218    -26638     59    487
[Bayes]: Wh 1 Se 9 St2 | 26 28 27 28 26 27 26 27 |   532   684   700   681   715   669   635   670 |   1    0    1    0    1    0    1    0 | Q8  -2468    41  -1     27612    -11778      1    486
[Bayes]: Wh 1 Se 9 St2 | -1 -1 -1 -1 26 27 26 27 |    -1    -1    -1    -1   715   669   635   670 |   0    0    0    0    1    0    1    0 | Q3  -2413   210  -1     45835    -11785     84    468
[Bayes]: Wh 1 Se 9 St2 | 27 28 27 28 26 27 26 27 |   690   684   700   681   715   669   635   670 |   1    0    1    0    1    0    1    0 | Q8  -2468    41  -1     22131    -11776      1    486
[Bayes]: Wh 1 Se 9 St2 | -1 -1 -1 -1 26 27 26 27 |    -1    -1    -1    -1   715   669   635   670 |   0    0    0    0    1    0    1    0 | Q3  -2413   210  -1     45835    -11785     84    468
[Bayes]: Wh-2 Se 3 St3 | 16 17 16 17 15 16 16 16 |   646   771   593   818   678   543   871   519 |   1    0    0    0    0    0    0    1 | Q8 -12898   -45   0    445211    -83233    121    492
[Bayes]: Wh-2 Se 3 St3 | 16 17 16 17 16 16 16 16 |   646   771   593   818   823   543   871   519 |   1    0    1    0    0    0    0    0 | Q8 -12857   -19   0       396    -83039    108    501
[Bayes]: Wh-2 Se 3 St3 | 16 17 16 17 -1 -1 -1 -1 |   646   771   593   818    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3 -12831   -12   0       264    -81774    104    500
[Bayes]: Wh-2 Se 3 St3 | 16 17 16 17 -1 -1 -1 -1 |   646   771   593   818    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3 -12831   -12   0       264    -81774    104    500
[Bayes]: Wh-2 Se 3 St4 | 57 57 57 57 -1 -1 -1 -1 |   678   675   728   626    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -12984    -7   0         7     90158    103    495
[Bayes]: Wh-1 Se 3 St1 |  6  6  6  6  5  5  5  5 |   604   753   661   693   707   644   760   600 |   0    1    0    1    0    1    0    1 | Q8 -12183   -39   0       430    -79328    113    497
[Bayes]: Wh-1 Se 3 St1 | -1 -1 -1 -1  5  5  5  5 |    -1    -1    -1    -1   707   644   760   600 |   0    0    0    0    0    1    0    1 | Q3 -12252   -15   0       595    -80652    101    496
[Bayes]: Wh-1 Se 3 St1 |  6  6  6  6 -1 -1 -1 -1 |   604   753   661   693    -1    -1    -1    -1 |   0    1    0    1   -1    0    0    0 | Q3 -12112   -59   0        66    -78005    122    498
[Bayes]: Wh 1 Se 9 St1 | 35 36 35 36 36 36 36 36 |   657   729   652   725   735   655   725   657 |   1    0    1    0    0    1    0    1 | Q8  -2902    45   0       491     48651      0    498
[Bayes]: Wh 1 Se 9 St1 | -1 -1 -1 -1 36 36 36 36 |    -1    -1    -1    -1   735   655   725   657 |   0    0    0    0    0    1    0    1 | Q3  -2824    19   0       470     48649    -13    497
[Bayes]: Wh 1 Se 9 St1 | 35 36 35 36 -1 -1 -1 -1 |   657   729   652   725    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3  -2976    48   0       595     48654      1    496
[Bayes]: Wh 1 Se 9 St2 | 27 28 27 28 -1 -1 -1 -1 |   690   684   700   681    -1    -1    -1    -1 |   1    0    1    0   -1    0    0    0 | Q3  -2529    12   0       360    -11766    -14    496
[Bayes]: Wh 2 Se 9 St3 | 43 43 43 43 43 43 43 43 |   806   578   807   584   778   607   780   610 |   0    1    0    1    0    1    0    1 | Q8  -2195    22   0       148     32463     -6    499
[Bayes]: Wh 2 Se 9 St3 | -1 -1 -1 -1 43 43 43 43 |    -1    -1    -1    -1   778   607   780   610 |   0    0    0    0    0    1    0    1 | Q3  -2170    32   0       184     32538     -1    499
